,BugID,Description,label,label_name
1594,687032,Intermittent test_bug590812.html | noxul domain same as ref and test_bug590812.html | xul supporting domain same as ref,2,High
1595,700572,ABORT: Refusing to pointlessly recover alpha: 'aSurface->GetContentType() == gfxASurface::CONTENT_COLOR_ALPHA' | ABORT: Surface type is not remotable,2,High
1596,704252,Allow expansion of grouped-together repeating log messages,1,Medium
1597,710285,Need to improve the way new Mozilla products are created. Currently new products need manual editing of code/config files,1,Medium
1598,718316,"Intermittent test_bug597331.html | The caret should be displayed correctly after reframing and/or test_bug600570.html | Pasting and setting the value directly should result in the same rendering, where the reference image lacks a focus outline",2,High
1599,720835,Make picking an appropriate component easier when entering bugs,0,Low
1600,735571,"Port |Bug 697006 - Add desktop support for the Open Web Apps API| to SeaMonkey, UI part",0,Low
1601,742634,"hide the ""severity"" field on a per-product basis",1,Medium
1602,746626,Make bound functions inspectable,3,Immediate
1603,749463,Port |Bug 347687 - notifications for autocomplete actions| to SeaMonkey,3,Immediate
1604,755493,Remote debuggee hangs if breakpoint is hit when debugger connection is interrupted,3,Immediate
1605,766053,Non-JavaScript code should be faded in the Debugger,3,Immediate
1606,770870,Cookie handling bug in FF 13.0.1 resulting in 400: bad request,1,Medium
1607,771490,The first line is always referenced in the stack trace for HTML / XUL documents,2,High
1608,775608,Debugger cannot distinguish multiple inline html scripts on the same line,0,Low
1609,782196,Intermittent REFTEST TEST-UNEXPECTED-FAIL | reftest/tests/layout/reftests/bugs/598726-1.html | image comparison (==),2,High
1610,784112,Debugger cannot  distinguish multiple instances of the same file in different iframes,0,Low
1611,786832,Load sources on the client in chunks based on how much is visible in the scripts pane,3,Immediate
1612,788585,"Pause on exceptions probably interferes with 'step', 'next', and 'finish'",3,Immediate
1613,789016,"When referrer is not set, trying to save changes results in ""Permission Denied"" error",3,Immediate
1614,790013,"New window opens behind, due to a bug in Flash Player",1,Medium
1615,792320,Highlight the current function when a stack frame is selected,3,Immediate
1616,794078,Actors should return a response promise instead of sending reply packets directly,3,Immediate
1617,795916,Support evaluating multiple client expressions at once,1,Medium
1618,799070,Breakpoints set on a script that is not yet present in the server should move to their actual location asap,3,Immediate
1619,799198,Need a way to fetch file:// and http:// resources from the server,3,Immediate
1620,800858,Break on specific functions,1,Medium
1621,805769,Unify the weak maps for pause and thread-lifetime actors,2,High
1622,806775,Group scripts by globals using hostAnnotations,1,Medium
1623,806928,[markup panel] bails out after hundreds of nested nodes,2,High
1624,808414,Intermittent browser_bug435035.js failure when run locally,2,High
1625,809348,Filtering scripts by default is confusing,1,Medium
1626,813087,Debugger statement in Scratchpad,3,Immediate
1627,816988,Can't debug scratchpad scripts in the browser debugger,3,Immediate
1628,818842,Make the timeout for the slow script dialog configurable,3,Immediate
1629,821829,Break on reflow,2,High
1630,830699,Scripts added to a page via createElement and appendChild do not appear in the debugger UI,3,Immediate
1631,832733,'Connect' menu item for remote debugging doesn't show/expose accesskey,3,Immediate
1632,834506,We need step into callback button,1,Medium
1633,835037,Remote debugger can attach to local Firefox with same process id,3,Immediate
1634,836298,Conditional pause on exceptions,2,High
1635,842937,Display scripts that no longer exist in the debugger when accessed via the console,3,Immediate
1636,843720,Organize scripts by module instead of URL,3,Immediate
1637,845920,Kumascript error reporting is very unhelpful in modules,2,High
1638,846323,Watchpoints for typed arrays,2,High
1639,860955,Component files not appearing in browser debugger,3,Immediate
1640,863078,Wrong line highlighted in the source editor when paused on a debugger statement,3,Immediate
1641,868174,"Rejected, unhandled promises in devtools code should cause test failures",2,High
1642,868358,Allow definition search to show methods of objects you type,1,Medium
1643,868378,Break on page load,1,Medium
1644,871985,Make safe getter value descriptors more like regular data descriptors,3,Immediate
1645,872390,Make the font size of the source view in the debugger configurable,3,Immediate
1646,874052,Add a method to check if a compartment is in debug mode,0,Low
1647,874423,Intermittent docshell/test/navigation/test_bug430723.html | Test timed out.,2,High
1648,875358,"Dragged a file to upload, missed the <input type=""file""> box, lost my work",3,Immediate
1649,875561,Browser debugger should not update Firefox,3,Immediate
1650,876179,Intermittent test_webgl_debug_renderer_info.html | uncaught exception - NS_ERROR_FAILURE: Failure at chrome://mochitests/content/chrome/content/canvas/test/chrome/test_webgl_debug_renderer_info.html:35,2,High
1651,876655,Watch expressions for non-toplevel frames,2,High
1652,887506,"Remote debugger connection times out,",3,Immediate
1653,888161,ability to save local copy of scripts from sources list,1,Medium
1654,891679,"Only include type fields in notification packets, not reply packets",1,Medium
1655,894997,Make it possible to create/edit sources in the debugger,3,Immediate
1656,895446,Break on DOM events fired in iframes,2,High
1657,897870,"crash in mozilla::Logger::~Logger with abort message: ""file e:/builds/.../ipc/chromium/src/base/pickle.cc, line 136"" (Pickle::Pickle)",2,High
1658,899971,DebuggerServer.onSocketAccepted should take an async allow callback,1,Medium
1659,903578,Clean up the code for converting to/from value grips,2,High
1660,904291,Implement recursive sourcemaps,1,Medium
1661,904716,Updates needed for debugger docs,3,Immediate
1662,905263,Implement a blackbox pragma,1,Medium
1663,905450,Blackbox individual functions,2,High
1664,905859,Implement a blackbox HTTP header,1,Medium
1665,906232,"Remove all ""diagnostic messages"" from xpcshell tests",0,Low
1666,908452,Requests should be processed in order for each actor,2,High
1667,910619,Include function parameter values in stack traces and web console,3,Immediate
1668,912014,feature request: ability to select specific IFRAMEs for debugging,0,Low
1669,912600,Prefetch sources on the server,3,Immediate
1670,914425,Disable individual scripts (for testing),3,Immediate
1671,915854,Watch expressions should wrap to show result,2,High
1672,916439,Breakpoint in dragenter/dragleave event handler causes Firefox to hang,3,Immediate
1673,917094,MediaRecorder pipeline stage profiler,2,High
1674,918715,Highlight event listener targets,3,Immediate
1675,919387,Add the ability to blackbox (silence) logs from a given URL/domain,1,Medium
1676,922753,"Change ""notDebuggee: cannot access the environment of this function."" warning when inspecting function",1,Medium
1677,923802,Break on event listeners set from a blackboxed library,3,Immediate
1678,924360,Collapse duplicate entries when breaking on events,1,Medium
1679,924473,Page preview styles are out of sync with normal page styles,3,Immediate
1680,925569,"Console errors shouldn't trigger ""pause on exceptions""",3,Immediate
1681,925784,Break on DOM events for browser debugging,3,Immediate
1682,925786,Fix value editing in closures,3,Immediate
1683,930052,Autocomplete popup gets confused when zooming in while displayed,2,High
1684,931481,Poor text selection behaviour in PDFs,2,High
1685,933950,Resolve memory leak in browser_dbg_clean-exit-window.js,2,High
1686,934301,"Intermittent test_bug450930.xhtml | Right edges out (408,0), | Bottom edges out (227,0)",2,High
1687,936208,Implement Debugger.Object.prototype.parameterNames for destructured parameters,1,Medium
1688,936671,ObjectActor#getPrototypeAndProperties can cause debuggee code to run,2,High
1689,941841,HTTP cache v2: Tracker for bugs which can be fixed after enabling cache2,1,Medium
1690,942899,"Fetching event listeners causes: ""Error getting function definition site: conn3.pausedobj56 has no Debugger.Script""",3,Immediate
1691,944328,Intermittent TEST-UNEXPECTED-FAIL | docshell/test/navigation/test_bug430624.html | Test timed out.,2,High
1692,945916,F3 should jump to next result when doing text search in the debugger,3,Immediate
1693,949723,Should show code coverage in the editor while executing,2,High
1694,952093,Debugger cannot inspect XPCWrappedNatives (i.e. Components.utils),3,Immediate
1695,952648,Should be able to blackbox a source while in the Tracer tab,3,Immediate
1696,953414,Can't debug content scripts,3,Immediate
1697,956288,Debugger panel displays garbage characters using SJIS encoding,3,Immediate
1698,956871,[meta] Remote debugging,0,Low
1699,958209,Move RDP docs from wiki into toolkit/devtools/server/docs,2,High
1700,958498,Notify user if remote debugger port is already in use,3,Immediate
1701,958752,Breakpoints don't trigger when closing/reopening panel,3,Immediate
1702,959090,"Intermittent TEST-UNEXPECTED-FAIL | chrome://mochitests/content/chrome/toolkit/devtools/webconsole/test/test_cached_messages.html | property 'level' - got info, expected log",2,High
1703,963215,Should not refresh entire variables view when adding or updating watch expressions,1,Medium
1704,963530,Cover bug 896523 with a mochitest,2,High
1705,964710,Parser.jsm: support <![CDATA[...]]>,0,Low
1706,965141,Support ES6 syntax for prettyprinting,1,Medium
1707,965147,Searching for function definitions sometimes doesn't work in the browser debugger,3,Immediate
1708,966198,Allow breakpoints to resume automatically and play sounds,1,Medium
1709,967759,Remove unnecessary eval calls from frontend tests,0,Low
1710,970052,Intermittent browser_URLBarSetURI.js | This test exceeded the timeout threshold. It should be rewritten or split up.,2,High
1711,970053,Intermittent TEST-UNEXPECTED-FAIL | browser_URLBarSetURI.js | Test timed out | Found a browser window after previous test timed out,2,High
1712,970546,Flash window (Windows) / Bounce icon (Mac OSX) when breakpoint is hit,3,Immediate
1713,971973,"Displaying browser ""location"" accessor causes: ""TypeError: descriptor is undefined""",2,High
1714,972543,Page delete/restores don't show up in the revision dashboard,1,Medium
1715,973678,Wiki preview can't process KumaScript macros that use environment variables,3,Immediate
1716,975003,Investigate gzipping packets on the remote transport,3,Immediate
1717,980022,Enable automatic prettyprinting by default,0,Low
1718,981916,"Render <input type=""range""> vertically if height > width",2,High
1719,985486,DevTools API: provide a way to register a sidebar tab on an existing panel for an extension,0,Low
1720,986166,"Intermittent browser_dbg_variables-view-edit-click.js | The expression should indicate it is still being edited after a click. - Got false, expected true",2,High
1721,986773,Show preview when hovering over variable containing canvas element,2,High
